customer_key,customer_id,first_purchase_date,last_purchase_date,total_revenue_usd,total_orders,region_key,segment_key,cohort_quarter,is_subscriber,rfm_score,clv_estimated_usd
11612,CUST-011612,2021-04-08,2021-12-01,340.29,2,13,4,FY2021-Q3,False,8,1153.80
11613,CUST-011613,2021-04-13,2023-06-21,693.01,1,5,45,FY2021-Q3,False,7,2892.34
11614,CUST-011614,2023-11-19,2025-05-15,272.29,1,16,7,FY2024-Q1,False,5,639.55
11615,CUST-011615,2023-03-04,2025-09-15,2821.46,6,24,2,FY2023-Q2,True,11,8448.88
11616,CUST-011616,2020-11-15,2025-10-21,5278.61,16,6,30,FY2021-Q1,False,9,8620.85
11617,CUST-011617,2024-12-20,2025-07-05,6800.27,4,8,3,FY2025-Q1,True,10,8442.99
11618,CUST-011618,2025-06-24,2025-12-02,868.08,3,7,1,FY2025-Q3,True,13,3122.63
11619,CUST-011619,2023-04-24,2024-10-10,7201.43,13,8,4,FY2023-Q3,False,7,11810.06
11620,CUST-011620,2025-09-18,2025-10-09,2607.76,12,27,32,FY2025-Q4,True,7,3579.18
11621,CUST-011621,2024-07-09,2025-06-04,726.59,3,5,2,FY2024-Q4,True,11,3097.62
11622,CUST-011622,2022-10-08,2025-06-30,6029.45,5,22,2,FY2023-Q1,True,10,21816.64
11623,CUST-011623,2021-05-01,2023-08-29,4811.15,2,10,13,FY2021-Q3,False,9,15353.79
11624,CUST-011624,2023-10-24,2024-12-15,2862.27,4,10,41,FY2024-Q1,True,7,11455.80
11625,CUST-011625,2024-02-23,2025-07-30,917.34,4,2,52,FY2024-Q2,False,8,1702.97
11626,CUST-011626,2025-10-06,2025-10-19,2100.31,8,6,1,FY2026-Q1,True,13,8050.23
11627,CUST-011627,2024-04-30,2025-08-17,259.28,1,8,8,FY2024-Q3,True,3,950.83
11628,CUST-011628,2024-01-11,2024-06-07,516.36,2,2,52,FY2024-Q2,False,7,894.41
11629,CUST-011629,2025-10-04,2025-12-19,763.51,3,6,23,FY2026-Q1,True,8,2802.63
11630,CUST-011630,2024-11-11,2025-02-28,2482.92,9,17,32,FY2025-Q1,True,7,10576.13
11631,CUST-011631,2024-01-16,2025-02-16,4220.03,8,12,1,FY2024-Q2,False,12,8882.54
11632,CUST-011632,2025-09-23,2025-10-10,819.80,2,4,4,FY2025-Q4,True,8,1636.94
11633,CUST-011633,2021-09-01,2025-04-02,1971.98,17,6,1,FY2021-Q4,True,14,8563.78
11634,CUST-011634,2021-10-01,2025-08-28,637.43,1,9,31,FY2022-Q1,False,7,771.01
11635,CUST-011635,2025-04-13,2025-10-16,9174.13,13,30,1,FY2025-Q3,False,14,28060.96
11636,CUST-011636,2022-04-14,2024-04-12,615.17,2,10,3,FY2022-Q3,True,9,919.37
11637,CUST-011637,2024-11-08,2025-10-02,491.66,3,7,2,FY2025-Q1,False,10,1875.32
11638,CUST-011638,2021-01-13,2022-12-14,2246.64,2,16,1,FY2021-Q2,True,12,3754.59
11639,CUST-011639,2022-07-29,2024-07-31,890.46,2,8,33,FY2022-Q4,True,8,2881.59
11640,CUST-011640,2025-08-01,2025-10-21,5349.65,4,25,28,FY2025-Q4,True,7,19798.79
11641,CUST-011641,2025-01-24,2025-02-20,1336.29,5,20,2,FY2025-Q2,True,12,4485.72
11642,CUST-011642,2025-09-23,2025-11-26,811.37,1,6,3,FY2025-Q4,True,9,1145.56
11643,CUST-011643,2025-02-10,2025-08-15,3117.38,5,25,2,FY2025-Q2,True,10,13062.19
11644,CUST-011644,2025-11-21,2025-12-13,635.21,3,20,3,FY2026-Q1,True,8,1342.94
11645,CUST-011645,2025-05-01,2025-07-09,725.34,2,28,3,FY2025-Q3,False,10,3032.26
11646,CUST-011646,2021-08-17,2024-10-30,8446.05,6,10,48,FY2021-Q4,False,9,20821.01
11647,CUST-011647,2022-01-29,2024-01-24,7581.79,6,7,2,FY2022-Q2,True,11,27201.98
11648,CUST-011648,2023-08-30,2025-12-07,1474.70,2,19,5,FY2023-Q4,False,8,4787.76
11649,CUST-011649,2024-03-31,2025-08-30,2155.00,4,4,3,FY2024-Q2,True,9,3224.41
11650,CUST-011650,2020-06-05,2025-10-12,955.75,3,4,1,FY2020-Q3,False,13,1845.71
11651,CUST-011651,2024-06-16,2025-12-14,571.51,3,12,22,FY2024-Q3,True,8,1334.28
11652,CUST-011652,2022-10-19,2024-02-28,1906.75,3,15,2,FY2023-Q1,True,12,4498.40
11653,CUST-011653,2023-11-23,2025-07-24,411.78,1,26,14,FY2024-Q1,False,8,955.82
11654,CUST-011654,2021-12-26,2025-12-13,2764.34,10,6,1,FY2022-Q1,True,13,8650.31
11655,CUST-011655,2023-01-29,2025-02-03,2140.50,5,19,1,FY2023-Q2,True,13,6991.03
11656,CUST-011656,2021-02-01,2024-03-09,1200.56,2,18,4,FY2021-Q2,False,8,1966.17
11657,CUST-011657,2025-02-10,2025-12-03,144.47,1,2,4,FY2025-Q2,False,7,554.64
11658,CUST-011658,2025-05-12,2025-10-14,3075.97,3,24,43,FY2025-Q3,False,9,11999.29
11659,CUST-011659,2020-10-25,2023-09-29,1394.52,5,19,52,FY2021-Q1,True,8,5174.46
11660,CUST-011660,2023-03-25,2025-09-27,1587.08,3,34,2,FY2023-Q2,False,11,4078.01
11661,CUST-011661,2023-04-17,2025-12-05,2549.74,5,31,50,FY2023-Q3,True,9,9439.30
11662,CUST-011662,2022-07-31,2024-01-15,659.67,1,16,6,FY2022-Q4,False,8,1633.21
11663,CUST-011663,2022-05-19,2022-09-05,3930.55,17,6,3,FY2022-Q3,True,10,9935.75
11664,CUST-011664,2025-08-25,2025-12-07,512.65,1,9,1,FY2025-Q4,True,14,2270.00
11665,CUST-011665,2024-05-29,2025-08-08,1480.11,2,6,30,FY2024-Q3,True,8,3738.13
11666,CUST-011666,2023-02-21,2025-11-21,5056.92,8,6,56,FY2023-Q2,False,9,16047.91
11667,CUST-011667,2022-10-31,2025-08-02,3678.24,8,20,32,FY2023-Q1,False,9,8727.62
11668,CUST-011668,2024-11-21,2025-05-30,1303.49,1,29,3,FY2025-Q1,False,10,2896.37
11669,CUST-011669,2022-05-05,2024-01-20,4636.86,3,5,7,FY2022-Q3,True,6,14749.07
11670,CUST-011670,2023-10-17,2024-06-21,1194.12,5,23,2,FY2024-Q1,True,10,2440.67
11671,CUST-011671,2021-10-02,2023-07-05,1047.07,4,27,3,FY2022-Q1,False,10,3938.44
11672,CUST-011672,2021-08-23,2023-12-01,732.71,5,11,2,FY2021-Q4,True,10,3127.27
11673,CUST-011673,2023-06-21,2024-12-20,690.99,2,1,29,FY2023-Q3,False,8,2981.90
11674,CUST-011674,2023-01-17,2024-11-21,810.95,4,14,1,FY2023-Q2,True,12,2759.87
11675,CUST-011675,2023-10-05,2025-11-30,2329.12,2,7,1,FY2024-Q1,True,12,10282.54
11676,CUST-011676,2025-02-04,2025-03-17,1143.13,4,20,2,FY2025-Q2,True,11,3577.88
11677,CUST-011677,2023-11-03,2024-04-08,6681.80,8,13,1,FY2024-Q1,True,13,27519.27
11678,CUST-011678,2025-09-15,2025-11-04,4788.14,4,28,8,FY2025-Q4,False,5,10181.27
11679,CUST-011679,2024-03-21,2025-05-06,2028.95,4,20,3,FY2024-Q2,False,9,7676.16
11680,CUST-011680,2023-05-17,2025-09-02,3024.27,4,5,1,FY2023-Q3,False,12,12896.71
11681,CUST-011681,2025-09-18,2025-12-16,2289.43,5,1,41,FY2025-Q4,False,8,7576.88
11682,CUST-011682,2023-06-26,2025-05-04,1128.66,1,1,2,FY2023-Q3,True,10,1868.06
11683,CUST-011683,2020-02-23,2022-07-03,1720.12,6,4,36,FY2020-Q2,True,7,5501.38
11684,CUST-011684,2021-12-10,2024-09-22,440.38,1,21,33,FY2022-Q1,True,8,1079.17
11685,CUST-011685,2022-11-10,2023-05-06,1041.39,4,30,1,FY2023-Q1,True,12,3431.19
11686,CUST-011686,2024-04-23,2024-08-14,183.63,1,16,6,FY2024-Q3,False,7,413.49
11687,CUST-011687,2025-04-20,2025-09-15,7599.37,5,29,1,FY2025-Q3,True,14,12728.16
11688,CUST-011688,2021-04-16,2022-01-10,1980.00,20,6,33,FY2021-Q3,True,9,3072.65
11689,CUST-011689,2024-12-01,2025-01-24,1248.50,1,8,6,FY2025-Q1,True,7,3651.65
11690,CUST-011690,2022-12-03,2024-10-29,514.87,1,6,4,FY2023-Q1,False,6,1190.89
11691,CUST-011691,2023-05-02,2025-03-24,2736.39,4,22,1,FY2023-Q3,True,14,11911.49
11692,CUST-011692,2024-09-10,2025-12-01,3158.13,14,25,4,FY2024-Q4,True,7,7699.83
11693,CUST-011693,2025-03-14,2025-08-29,723.99,2,1,1,FY2025-Q2,False,12,2842.06
11694,CUST-011694,2024-02-14,2024-10-17,464.19,3,5,8,FY2024-Q2,False,5,762.16
11695,CUST-011695,2024-08-14,2024-10-13,1604.37,3,2,42,FY2024-Q4,False,7,6725.10
11696,CUST-011696,2023-06-04,2023-09-24,1888.40,7,1,2,FY2023-Q3,True,12,7634.08
11697,CUST-011697,2022-01-29,2025-01-11,2294.12,3,12,32,FY2022-Q2,True,7,9858.25
11698,CUST-011698,2020-12-28,2025-11-29,604.81,1,18,35,FY2021-Q1,False,7,2065.08
11699,CUST-011699,2023-09-29,2025-10-04,570.39,1,25,1,FY2023-Q4,True,14,965.50
11700,CUST-011700,2024-06-17,2025-10-18,9240.09,10,12,2,FY2024-Q3,True,11,37402.23
11701,CUST-011701,2024-09-09,2025-04-18,2631.92,2,25,1,FY2024-Q4,True,13,5910.57
11702,CUST-011702,2022-05-23,2025-12-19,4951.14,6,8,1,FY2022-Q3,True,12,21367.72
11703,CUST-011703,2022-01-26,2025-05-31,1221.36,2,6,3,FY2022-Q2,True,10,5244.90
11704,CUST-011704,2025-01-07,2025-04-27,325.38,2,23,3,FY2025-Q2,True,8,1374.28
11705,CUST-011705,2021-01-13,2022-06-07,1715.54,4,26,1,FY2021-Q2,True,13,3485.61
11706,CUST-011706,2024-11-27,2025-01-14,181.16,1,13,4,FY2025-Q1,False,8,361.43
11707,CUST-011707,2020-10-06,2025-11-05,7082.25,12,18,31,FY2021-Q1,True,7,19284.24
11708,CUST-011708,2021-07-07,2024-02-29,758.33,1,11,1,FY2021-Q4,False,12,1317.79
11709,CUST-011709,2021-11-15,2024-11-13,11566.80,8,2,3,FY2022-Q1,True,8,37746.66
11710,CUST-011710,2023-04-25,2024-12-24,3864.35,2,15,1,FY2023-Q3,True,14,16739.86
11711,CUST-011711,2024-03-15,2025-09-23,903.66,3,6,2,FY2024-Q2,False,12,3626.88
11712,CUST-011712,2025-05-21,2025-10-15,1227.68,4,23,2,FY2025-Q3,True,10,2108.18
11713,CUST-011713,2023-08-19,2025-03-26,2586.80,7,15,13,FY2023-Q4,True,8,10169.28
11714,CUST-011714,2022-03-15,2024-01-20,26603.34,23,2,1,FY2022-Q2,True,12,52727.62
11715,CUST-011715,2024-10-30,2025-07-16,6467.70,18,20,38,FY2025-Q1,True,7,18776.49
11716,CUST-011716,2022-11-04,2025-02-06,396.07,1,9,1,FY2023-Q1,False,12,1482.24
11717,CUST-011717,2021-10-18,2022-10-30,1440.83,4,2,3,FY2022-Q1,False,10,5410.81
11718,CUST-011718,2023-12-17,2024-11-27,603.64,3,8,2,FY2024-Q1,False,11,2610.75
11719,CUST-011719,2023-07-17,2025-05-06,1386.66,4,15,19,FY2023-Q4,True,8,1910.52
11720,CUST-011720,2021-11-11,2022-09-21,291.79,1,17,52,FY2022-Q1,False,7,620.86
11721,CUST-011721,2024-02-11,2024-05-11,884.65,2,25,3,FY2024-Q2,True,9,1761.68
11722,CUST-011722,2025-02-02,2025-11-28,211.62,1,17,1,FY2025-Q2,False,14,454.67
11723,CUST-011723,2024-03-17,2025-12-25,364.56,2,2,2,FY2024-Q2,True,10,1309.96
11724,CUST-011724,2024-03-10,2025-11-01,1197.23,4,8,1,FY2024-Q2,False,12,3483.12
11725,CUST-011725,2025-08-12,2025-11-26,3859.05,7,13,50,FY2025-Q4,False,9,5984.03
11726,CUST-011726,2022-04-20,2023-04-13,6915.82,9,9,1,FY2022-Q3,True,13,14459.48
11727,CUST-011727,2025-07-15,2025-12-05,419.08,1,16,1,FY2025-Q4,True,14,1497.72
11728,CUST-011728,2025-03-02,2025-09-16,1355.52,3,1,1,FY2025-Q2,False,14,5477.16
11729,CUST-011729,2023-11-03,2025-07-16,2232.77,3,9,1,FY2024-Q1,True,13,4327.81
11730,CUST-011730,2023-11-01,2024-10-18,1527.69,3,14,3,FY2024-Q1,False,8,2620.18
11731,CUST-011731,2024-10-08,2025-06-20,2748.50,4,9,3,FY2025-Q1,True,9,10403.32
11732,CUST-011732,2021-01-20,2022-05-20,2393.68,4,4,3,FY2021-Q2,True,8,8836.14
11733,CUST-011733,2024-01-09,2024-05-31,440.33,1,28,1,FY2024-Q2,True,14,1589.30
11734,CUST-011734,2021-09-29,2025-07-15,4193.48,3,6,4,FY2021-Q4,False,6,17120.55
11735,CUST-011735,2024-09-03,2025-02-08,615.61,1,23,2,FY2024-Q4,True,11,1236.63
11736,CUST-011736,2023-02-20,2025-06-04,1064.46,1,4,1,FY2023-Q2,False,12,4143.86
11737,CUST-011737,2025-03-22,2025-11-25,7378.14,7,8,6,FY2025-Q2,True,8,22505.25
11738,CUST-011738,2024-02-23,2025-12-25,2468.40,4,9,5,FY2024-Q2,False,8,8388.67
11739,CUST-011739,2022-10-27,2024-10-13,1456.58,2,8,51,FY2023-Q1,False,7,3335.92
11740,CUST-011740,2022-01-10,2025-09-10,1061.08,5,26,4,FY2022-Q2,False,8,4039.53
11741,CUST-011741,2022-02-01,2025-03-25,2237.18,3,18,28,FY2022-Q2,False,7,8930.06
11742,CUST-011742,2025-06-18,2025-07-27,133.15,1,15,22,FY2025-Q3,False,8,596.46
11743,CUST-011743,2025-08-21,2025-10-02,4236.98,6,22,3,FY2025-Q4,True,8,6042.22
11744,CUST-011744,2022-09-06,2025-09-13,4015.49,6,8,3,FY2022-Q4,False,8,5303.21
11745,CUST-011745,2025-10-27,2025-11-17,99.00,1,3,31,FY2026-Q1,False,9,422.69
11746,CUST-011746,2025-04-05,2025-06-26,3373.80,3,7,1,FY2025-Q3,True,13,7736.70
11747,CUST-011747,2024-09-10,2025-10-01,1640.66,2,2,11,FY2024-Q4,True,7,4775.40
11748,CUST-011748,2025-09-15,2025-12-11,3668.79,5,7,2,FY2025-Q4,True,12,14631.98
11749,CUST-011749,2025-01-09,2025-10-04,1283.49,2,6,2,FY2025-Q2,False,12,4289.12
11750,CUST-011750,2020-05-08,2022-06-04,396.02,2,4,54,FY2020-Q3,True,7,673.39
11751,CUST-011751,2024-11-15,2025-06-29,768.28,3,19,3,FY2025-Q1,False,10,2633.78
11752,CUST-011752,2021-03-02,2023-04-12,739.84,1,14,6,FY2021-Q2,False,6,1666.08
11753,CUST-011753,2024-05-26,2025-08-11,7162.09,4,22,33,FY2024-Q3,True,9,20196.41
11754,CUST-011754,2021-06-24,2025-03-18,999.51,2,13,2,FY2021-Q3,True,12,1565.63
11755,CUST-011755,2025-03-04,2025-06-05,2654.07,4,23,2,FY2025-Q2,True,12,11376.79
11756,CUST-011756,2021-01-30,2025-06-12,2004.65,7,32,37,FY2021-Q2,True,8,8349.50
11757,CUST-011757,2021-08-12,2023-01-01,687.60,1,33,48,FY2021-Q4,False,7,2675.86
11758,CUST-011758,2022-08-17,2024-04-23,8512.82,30,22,2,FY2022-Q4,True,10,27641.15
11759,CUST-011759,2024-11-26,2025-03-25,1835.82,4,24,4,FY2025-Q1,False,6,7708.32
11760,CUST-011760,2025-07-24,2025-10-06,2279.11,6,27,3,FY2025-Q4,False,9,8719.67
11761,CUST-011761,2024-12-28,2025-08-07,330.22,1,13,1,FY2025-Q1,True,12,896.69
11762,CUST-011762,2023-12-16,2025-01-09,3239.02,2,7,5,FY2024-Q1,True,10,5728.93
11763,CUST-011763,2021-06-01,2022-11-17,263.52,1,15,4,FY2021-Q3,True,7,443.29
11764,CUST-011764,2023-07-22,2024-09-29,1109.71,1,9,3,FY2023-Q4,False,8,4777.74
11765,CUST-011765,2023-08-05,2025-01-31,1142.16,5,23,5,FY2023-Q4,True,9,4645.33
11766,CUST-011766,2022-10-23,2024-11-17,2417.83,7,9,33,FY2023-Q1,False,7,5653.22
11767,CUST-011767,2021-08-13,2024-10-13,291.55,2,9,54,FY2021-Q4,True,7,1159.77
11768,CUST-011768,2023-08-12,2025-11-04,364.60,1,28,22,FY2023-Q4,False,9,485.11
11769,CUST-011769,2023-01-13,2025-05-01,2143.20,4,9,2,FY2023-Q2,True,12,5349.02
11770,CUST-011770,2025-05-03,2025-10-05,11966.37,19,5,1,FY2025-Q3,False,12,37547.72
11771,CUST-011771,2023-10-01,2025-03-20,554.66,3,4,2,FY2024-Q1,True,12,2433.74
11772,CUST-011772,2024-07-15,2025-10-31,468.72,1,4,1,FY2024-Q4,True,13,829.51
11773,CUST-011773,2023-05-23,2025-09-18,415.35,1,29,55,FY2023-Q3,True,9,1366.52
11774,CUST-011774,2025-01-03,2025-11-28,789.49,1,16,54,FY2025-Q2,False,9,2596.80
11775,CUST-011775,2023-04-03,2025-01-21,3411.99,9,2,1,FY2023-Q3,True,12,7191.75
11776,CUST-011776,2025-09-02,2025-12-19,841.80,4,25,7,FY2025-Q4,False,6,1721.86
11777,CUST-011777,2023-06-07,2023-12-31,433.44,1,6,2,FY2023-Q3,True,10,1774.21
11778,CUST-011778,2025-02-13,2025-11-20,1246.17,7,10,8,FY2025-Q2,False,5,4137.81
11779,CUST-011779,2022-12-16,2024-09-02,424.44,2,19,22,FY2023-Q1,True,9,1061.47
11780,CUST-011780,2022-05-19,2025-02-07,2170.89,2,3,3,FY2022-Q3,False,9,3599.99
11781,CUST-011781,2025-08-27,2025-12-19,5739.91,3,14,36,FY2025-Q4,False,7,12949.73
11782,CUST-011782,2022-03-06,2025-10-18,3584.92,8,4,3,FY2022-Q2,True,10,7498.89
11783,CUST-011783,2023-04-13,2024-05-10,596.99,3,12,20,FY2023-Q3,False,7,1687.48
11784,CUST-011784,2025-09-19,2025-10-11,3943.43,10,17,45,FY2025-Q4,True,9,13981.62
11785,CUST-011785,2025-01-25,2025-11-02,770.03,3,4,2,FY2025-Q2,False,10,1414.56
11786,CUST-011786,2024-11-13,2025-03-25,1392.02,5,6,40,FY2025-Q1,False,9,5390.87
11787,CUST-011787,2025-02-04,2025-03-10,4921.95,2,14,55,FY2025-Q2,True,9,16306.39
11788,CUST-011788,2025-06-01,2025-07-19,2401.59,2,34,3,FY2025-Q3,True,10,4985.08
11789,CUST-011789,2025-05-01,2025-10-09,1285.06,3,19,2,FY2025-Q3,True,10,5585.90
11790,CUST-011790,2024-09-11,2025-12-24,3082.06,5,13,54,FY2024-Q4,False,7,5952.79
11791,CUST-011791,2024-05-04,2025-04-05,1917.86,2,27,50,FY2024-Q3,False,8,2392.06
11792,CUST-011792,2021-09-03,2022-09-20,658.07,1,13,1,FY2021-Q4,True,14,1584.58
11793,CUST-011793,2023-07-30,2025-04-06,10446.31,6,20,28,FY2023-Q4,False,8,14384.98
11794,CUST-011794,2024-01-17,2025-11-05,3091.71,4,5,2,FY2024-Q2,False,10,11562.51
11795,CUST-011795,2025-04-22,2025-10-04,285.59,1,20,54,FY2025-Q3,True,9,594.60
11796,CUST-011796,2024-07-31,2025-03-23,7987.40,7,8,2,FY2024-Q4,True,12,20075.49
11797,CUST-011797,2020-10-30,2025-09-18,786.70,1,9,3,FY2021-Q1,False,8,2761.65
11798,CUST-011798,2025-08-13,2025-11-26,1426.23,1,9,1,FY2025-Q4,True,12,5793.03
11799,CUST-011799,2024-04-15,2025-07-01,226.47,1,11,46,FY2024-Q3,True,7,833.61
11800,CUST-011800,2025-05-12,2025-11-27,483.52,1,14,1,FY2025-Q3,True,12,1697.78
11801,CUST-011801,2024-06-04,2025-06-18,3747.31,7,6,12,FY2024-Q3,False,8,15510.00
11802,CUST-011802,2025-06-28,2025-10-25,973.11,2,33,39,FY2025-Q3,False,7,4358.38
11803,CUST-011803,2023-03-12,2024-07-29,6568.03,5,2,6,FY2023-Q2,True,6,19026.78
11804,CUST-011804,2023-10-03,2025-07-05,641.40,3,8,1,FY2024-Q1,True,13,2321.48
11805,CUST-011805,2022-02-07,2024-09-12,868.55,1,1,2,FY2022-Q2,True,12,1755.87
11806,CUST-011806,2023-12-02,2024-09-22,2429.98,6,30,2,FY2024-Q1,True,12,5115.49
11807,CUST-011807,2025-09-21,2025-09-25,949.95,3,27,3,FY2025-Q4,True,10,4072.12
11808,CUST-011808,2023-01-02,2025-01-24,2013.22,4,14,2,FY2023-Q2,True,12,8846.85
11809,CUST-011809,2025-05-04,2025-08-26,1615.65,1,9,3,FY2025-Q3,False,10,4580.88
11810,CUST-011810,2025-09-13,2025-09-28,3772.99,5,19,2,FY2025-Q4,True,10,7785.79
11811,CUST-011811,2025-01-14,2025-12-13,1632.67,7,6,2,FY2025-Q2,True,11,6636.99
11812,CUST-011812,2025-04-09,2025-12-07,543.06,1,7,1,FY2025-Q3,True,14,1942.95
11813,CUST-011813,2024-11-10,2025-05-09,3068.58,3,6,1,FY2025-Q1,False,12,11930.21
11814,CUST-011814,2024-04-10,2025-04-05,3944.07,4,7,4,FY2024-Q3,False,8,15856.37
11815,CUST-011815,2025-12-17,2025-12-26,506.46,1,19,1,FY2026-Q1,True,13,1807.93
11816,CUST-011816,2023-06-18,2025-07-03,410.88,1,10,2,FY2023-Q3,True,12,1297.43
11817,CUST-011817,2021-01-25,2025-01-26,4372.86,9,4,1,FY2021-Q2,False,14,5896.53
11818,CUST-011818,2025-03-20,2025-09-29,4548.68,9,20,3,FY2025-Q2,True,10,18215.23
11819,CUST-011819,2022-01-14,2024-08-13,4067.55,5,17,22,FY2022-Q2,True,8,7486.04
11820,CUST-011820,2021-08-14,2024-01-13,2661.46,6,20,52,FY2021-Q4,False,8,7991.15
11821,CUST-011821,2021-11-27,2024-11-24,887.76,1,7,1,FY2022-Q1,True,13,2591.45
11822,CUST-011822,2022-04-24,2022-06-22,677.74,1,17,1,FY2022-Q3,True,13,1783.63
11823,CUST-011823,2021-09-04,2025-04-16,594.00,6,20,1,FY2021-Q4,True,12,2413.98
11824,CUST-011824,2024-07-06,2025-10-24,273.45,1,12,37,FY2024-Q4,True,9,1107.13
11825,CUST-011825,2023-08-16,2025-03-09,3749.43,6,10,1,FY2023-Q4,True,13,4739.85
11826,CUST-011826,2024-08-30,2025-03-06,2750.38,1,23,2,FY2024-Q4,True,10,11137.51
11827,CUST-011827,2025-03-15,2025-12-02,300.98,1,24,1,FY2025-Q2,True,13,478.26
11828,CUST-011828,2025-05-28,2025-07-02,703.83,4,2,4,FY2025-Q3,True,7,2932.59
11829,CUST-011829,2025-05-02,2025-11-20,2839.81,4,12,52,FY2025-Q3,True,8,5939.88
11830,CUST-011830,2024-04-11,2025-12-05,3674.57,4,15,1,FY2024-Q3,True,14,12359.84
11831,CUST-011831,2023-09-22,2024-02-17,2494.16,3,23,1,FY2023-Q4,True,13,9741.33
11832,CUST-011832,2022-04-18,2025-05-02,5199.50,4,9,53,FY2022-Q3,True,9,8553.23
11833,CUST-011833,2025-11-02,2025-12-04,1358.08,4,17,3,FY2026-Q1,False,8,4242.75
11834,CUST-011834,2020-12-05,2022-04-04,2043.13,4,13,3,FY2021-Q1,True,8,3949.81
11835,CUST-011835,2022-01-09,2025-05-22,2643.48,8,3,2,FY2022-Q2,True,10,5586.22
11836,CUST-011836,2024-04-02,2024-10-31,1774.02,2,13,25,FY2024-Q3,False,7,2194.96
11837,CUST-011837,2023-01-20,2025-07-07,3808.21,3,15,1,FY2023-Q2,True,13,6222.75
11838,CUST-011838,2023-03-09,2025-10-20,9095.27,9,21,29,FY2023-Q2,False,7,27541.78
11839,CUST-011839,2022-03-07,2023-01-12,457.32,1,13,1,FY2022-Q2,True,13,1554.19
11840,CUST-011840,2025-02-02,2025-11-06,3170.03,10,3,50,FY2025-Q2,True,9,12001.55
11841,CUST-011841,2024-09-13,2024-11-24,1378.34,2,7,1,FY2024-Q4,False,14,2397.80
11842,CUST-011842,2022-05-01,2022-07-21,397.22,1,11,54,FY2022-Q3,False,7,1505.44
11843,CUST-011843,2021-02-01,2022-09-17,1184.42,2,26,7,FY2021-Q2,True,6,3777.66
11844,CUST-011844,2022-08-17,2025-05-06,557.73,1,15,19,FY2022-Q4,True,9,2204.38
11845,CUST-011845,2022-11-26,2023-10-08,5687.63,5,2,38,FY2023-Q1,True,8,20591.99
11846,CUST-011846,2024-03-27,2025-06-02,762.48,1,4,28,FY2024-Q2,False,9,1456.92
11847,CUST-011847,2025-02-10,2025-10-06,5421.72,5,22,3,FY2025-Q2,True,10,8408.83
11848,CUST-011848,2023-06-23,2025-06-11,1580.08,5,6,1,FY2023-Q3,True,12,7099.61
11849,CUST-011849,2022-04-15,2025-06-05,2951.82,5,24,7,FY2022-Q3,False,6,4578.43
11850,CUST-011850,2024-04-22,2025-09-06,1704.79,2,3,2,FY2024-Q3,True,11,6193.03
11851,CUST-011851,2020-10-17,2022-12-14,15207.69,11,28,31,FY2021-Q1,True,9,42781.74
11852,CUST-011852,2024-01-19,2025-07-26,829.18,3,4,54,FY2024-Q2,False,7,2103.23
11853,CUST-011853,2024-05-01,2025-10-16,625.49,2,15,36,FY2024-Q3,False,7,975.90
11854,CUST-011854,2025-05-30,2025-12-05,4567.89,5,6,1,FY2025-Q3,False,12,7865.77
11855,CUST-011855,2021-08-12,2024-12-12,1781.37,7,18,2,FY2021-Q4,True,12,6584.22
11856,CUST-011856,2020-04-27,2025-07-02,1222.06,4,27,1,FY2020-Q3,False,14,2675.70
11857,CUST-011857,2023-09-20,2025-07-21,1096.39,3,26,3,FY2023-Q4,True,9,1461.60
11858,CUST-011858,2022-11-13,2023-10-10,6169.62,3,25,21,FY2023-Q1,False,9,12064.65
11859,CUST-011859,2021-08-19,2025-10-12,961.95,3,1,2,FY2021-Q4,False,10,3027.76
11860,CUST-011860,2024-02-02,2024-10-12,4994.29,4,7,4,FY2024-Q2,True,8,7154.27
11861,CUST-011861,2024-06-08,2025-01-03,1634.16,2,1,5,FY2024-Q3,False,8,6952.42
11862,CUST-011862,2025-03-08,2025-11-23,391.46,1,8,1,FY2025-Q2,True,12,995.73
11863,CUST-011863,2025-02-19,2025-08-17,2957.34,6,4,2,FY2025-Q2,True,11,6463.83
11864,CUST-011864,2025-07-22,2025-12-26,1055.68,1,8,2,FY2025-Q4,False,11,2164.44
11865,CUST-011865,2025-03-31,2025-12-24,434.09,2,2,1,FY2025-Q2,True,13,1395.63
11866,CUST-011866,2025-08-24,2025-12-20,3346.13,9,4,3,FY2025-Q4,False,8,12592.19
11867,CUST-011867,2023-08-10,2024-02-17,911.96,3,14,2,FY2023-Q4,True,10,1258.98
11868,CUST-011868,2022-03-09,2025-09-03,639.77,1,12,1,FY2022-Q2,True,14,1388.25
11869,CUST-011869,2024-05-27,2025-04-03,410.42,1,1,17,FY2024-Q3,True,8,675.89
11870,CUST-011870,2025-05-03,2025-07-15,2372.39,2,9,1,FY2025-Q3,False,12,3006.95
11871,CUST-011871,2023-03-07,2024-02-10,3323.35,10,11,1,FY2023-Q2,True,13,11449.55
11872,CUST-011872,2024-05-18,2025-12-06,1988.79,5,2,47,FY2024-Q3,False,7,2802.90
11873,CUST-011873,2019-10-21,2020-02-29,3234.65,9,33,1,FY2020-Q1,True,13,9500.45
11874,CUST-011874,2024-02-08,2024-12-22,1480.50,3,4,43,FY2024-Q2,False,7,4479.91
11875,CUST-011875,2022-04-09,2024-01-13,261.75,1,16,4,FY2022-Q3,False,6,752.90
11876,CUST-011876,2022-08-23,2025-05-04,199.31,2,3,23,FY2022-Q4,False,8,298.74
